place_name,place_img,place_map,category,city,rating,price,gabungan
Pantai Timang,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/170.%20Pantai%20Timang/main/681.jpg,https://www.google.com/maps/search/Pantai+Timang,"Bahari,Cagar Alam",Yogyakarta,4.5,10000.0,pantai timang objek wisata berupa pantai wilayah yang menjadi batas lautan daratan yang terletak di kabupaten gunungkidul daerah istimewa yogyakarta pantai timang merupakan salah satu pantai di yogyakarta yang pasirnya berwarna putih pantai timang terletak di pantai siung pantai sundak gunungkidul aksesn menuju pantai cukup sulit jalan ke arah pantai yang diaspal lokasi pantai cukup terpencil keunikan pantai ialah terdapat pulau yang menjadi habitat lobster laut diseberang pantai bahari cagar alam yogyakarta
Pantai Watu Kodok,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/171.%20Pantai%20Watu%20Kodok/main/Pantai-Watu-Kodok.jpg,https://www.google.com/maps/search/Pantai+Watu+Kodok,"Bahari,Cagar Alam",Yogyakarta,4.7,5000.0,pantai watu kodok merupakan salah satu pantai yang di gunung kidul pantai watu kodok memiliki pasir putih air laut yang berwarna biru yang indah di pantai terdapat batu karang yang terjal batu tersebut menjadi daya tarik wisatawan keunikan bagi pantai sendiri suasana pantai yang alami menjadikan pantai menjadi daya tariknya tetapi pantai tergolong pantai baru jadi wisatawan pantai watu kodok cocok bagi anda yang ingin menghabiskan waktu liburan bersama keluarga bahari cagar alam yogyakarta
Pantai Wediombo,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/172.%20Pantai%20Wediombo/main/pantai-wediombo-yogyakarta.jpg,https://www.google.com/maps/search/Pantai+Wediombo,"Bahari,Cagar Alam",Yogyakarta,4.5,5000.0,pantai wediombo o jawa wedhiamba pantai yang berada di desa jepitu girisubo gunungkidul di dekat pantai siung berjarak 80 km dari kota yogyakarta pantai tersebut meliputi teluk yang dikelilingi pegunungan batu karang pasir putih di tengah laut batu karang tampak menonjol tempat tersebut dipakai untuk selancar ketinggian ombak mencapai 3 4 meter pantai wediombo menghadap ke barat matahari berada di sisi selatan november mei dari pantai orang orang melihat matahari terbenam waktu sore selin untuk berselancar wediombo memiliki kolam alami perairan ombak pula tempat untuk snorkeling wediombo masuk salah satu dari 13 tempat yang masuk cagar alam dunia unesco gunung sewu bahari cagar alam yogyakarta
Puncak Gunung Api Purba - Nglanggeran,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/173.%20Puncak%20Gunung%20Api%20Purba%20-%20Nglanggeran/main/5f8982630b991.jpg,https://www.google.com/maps/search/Puncak+Gunung+Api+Purba+-+Nglanggeran,Cagar Alam,Yogyakarta,4.7,10000.0,gunung nglanggeran gunung di daerah istimewa yogyakarta indonesia gunung merupakan gunung api purba yang terbentuk sekitar 0 6 70 juta tahun yang yang memiliki umur tersier oligo miosen gunung nglanggeran memiliki batuan yang khas didominasi aglomerat breksi gunung api gunung terletak di desa nglanggeran kecamatan patuk kabupaten gunung kidul yang berada deretan pegunungan baturagung cagar alam yogyakarta
Puncak Kebun Buah Mangunan,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/174.%20Puncak%20Kebun%20Buah%20Mangunan/main/mangunan.jpg,https://www.google.com/maps/search/Puncak+Kebun+Buah+Mangunan,"Cagar Alam,Taman Hiburan",Yogyakarta,4.6,5000.0,berlibur di pegunungan memang menyenangkan menikmati sejuknya udara pemandangan indah dari atas perbukitan wisata seperti dinikmati di bantul tepatnya di kebun buah mangunan beruntungnya jogja dikaruniai bentang alam yang begitu indah pantai gunung bukit kota budaya yang menarik kebun buah mangunan hadir objek wisata yang begitu menarik minat wisatawan apalagi di pagi hari pemandangannya tak ubahnya seperti negeri di atas awan cagar alam taman hiburan yogyakarta
Puncak Pinus Becici,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/175.%20Puncak%20Pinus%20Becici/main/wisata-jogja-puncak-becici.jpg,https://www.google.com/maps/search/Puncak+Pinus+Becici,"Cagar Alam,Taman Hiburan",Yogyakarta,4.5,3000.0,puncak pinus becici puncak becici merupakan objek wisata yang berada di desa muntuk kecamatan dlingo kabupaten bantul yogyakarta pemandangan di kawasan indah dengan hamparan perbukitan yang di tumbuhi pohon pinus melihat pesona kota yogyakarta dari ketinggian dengan gardu pandang dari bagian utara melihat candi prambanan bagian selatan terlihat garis lurus yang merupakan pantai selatan melihat gunung merapi gunung sindoro cagar alam taman hiburan yogyakarta
Seribu Batu Songgo Langit,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/176.%20Seribu%20Batu%20Songgo%20Langit/main/seribu-batu-songgo-langit.jpg,https://www.google.com/maps/search/Seribu+Batu+Songgo+Langit,"Budaya,Cagar Alam",Yogyakarta,4.6,2000.0,nama seribu batu songgo langit memiliki makna tersendiri sebelum jadi tempat wisata di lokasi terdapat ratusan bahkan ribuan batu pastinya hutan pinus songgo langit berarti penyangga langit hal dikarenakan di seribu baru songgo langit terdapat bukit yang seakan merupakan tiang dari langit seribu batu songgo langit merupakan tempat wisata di kawasan dlingo yang menawarkan macam atraksi wisata kebanyakan spot foto spot foto di seribu batu hampir semuanya anti mainstream anda menemui spot foto empat bagian di tempat wisata memasuki gerbang seribu batu songgo langit anda diharuskan untuk menuruni tangga yang terbuat dari kayu untuk mencapai spot pertama spot pertama menawarkan rumah dongeng seribu kayu spot berbentuk rumah kecil kecil yang menyerupai rumah kurcaci dongeng terdapat tujuh buah rumah kurcaci yang ditata secara mengerucut sehingga menciptakan angle foto yang bagus budaya cagar alam yogyakarta
Sindu Kusuma Edupark (SKE),https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/177.%20Sindu%20Kusuma%20Edupark%20(SKE)/main/631.jpg,https://www.google.com/maps/search/Sindu+Kusuma+Edupark+(SKE),"Cagar Alam,Taman Hiburan",Yogyakarta,4.2,20000.0,sindu kusuma edupark ske merupakan destinasi rekreasi yang terletak di jogjakarta di tujuh hektar kawasan taman yang selesai dibangun tahun 2014 terdapat bermacam macam wahana baik wahana bermain maupun wahana belajar yang dinikmati anggota keluarga wahana yang paling terkenal dari ske bianglalanya yang merupakan wahana bermain sekaligus ikon ske sendiri singapore memiliki flyer setinggi 165 meter sementara malaysia punya eye setinggi 88 meter di thailand asiatique setinggi 60 meter indonesia memiliki cakra manggilingan dengan tinggi 48 meter di tingkat asia tenggara bianglala memang mesti berpuas diri duduk di peringkat keenam bianglala tertinggi tetapi di tingkat nasional ia duduk di peringkat pertama cagar alam taman hiburan yogyakarta
Studio Alam Gamplong,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/178.%20Studio%20Alam%20Gamplong/main/20210715060720.png,https://www.google.com/maps/search/Studio+Alam+Gamplong,Taman Hiburan,Yogyakarta,4.4,10000.0,studio gamplong studio alam gamplong tempat wisata yang terletak di desa gamplong kecamatan moyudan kabupaten sleman tempat tersebut awalnya tempat pengambilan gambar film sultan agung tahta perjuangan cinta bumi manusia karya hanung bramantyo tempat tersebut didirikan di atas lahan seluas 2 5 hektar tempat tersebut diresmikan presiden joko widodo 15 juli 2018 taman hiburan yogyakarta
Watu Goyang,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/179.%20Watu%20Goyang/main/genjot-kunjungan-wisatawan-dinas-tergerak-tata-kawasan-wisata-watu-goyang.jpg,https://www.google.com/maps/search/Watu+Goyang,"Budaya,Cagar Alam",Yogyakarta,4.4,2500.0,watu goyang fenomena geologis yang menakjubkan di gunungkidul yogyakarta terletak di tengah hutan watu goyang batu besar yang berada di atas batu kecil dengan keseimbangan yang tidak stabil batu tampak seolah olah sedang bergoyang berayun ditiup angin lokasinya menawarkan pemandangan alam yang menakjubkan dengan hamparan pepohonan tebing tebing batu yang menjulang tinggi watu goyang menjadi destinasi menarik bagi wisatawan yang mencari keunikan keindahan alam budaya cagar alam yogyakarta
Watu Lumbung,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/180.%20Watu%20Lumbung/main/Rute-menuju-Pantai-Watu-Lumbung.jpg,https://www.google.com/maps/search/Watu+Lumbung,Cagar Alam,Yogyakarta,4.3,5000.0,letak kampung edukasi watu lumbung yang berada di area perbukitan dipenuhi rerimbunan pohon jati membuat pemandadangan dari tempat indah sekali watu lumbung dikonsep m boy rifai tempat yang mengajarkan nilai nilai edukasi di mana boy rifai telah berhasil menyulap lahan tandus yang dulunya dibiarkan kini menjadi tempat eksotis untuk menikmati malam maupun melihat sunset sunrise untuk menjaga keasrian di daerah sekitar tempat wisata pengelolah sengaja membangun area kawasan wisata yang selaras dengan alam cagar alam yogyakarta
Wisata Alam Kalibiru,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/181.%20Wisata%20Alam%20Kalibiru/main/Wisata-Alam-Kalibiru.jpg,https://www.google.com/maps/search/Wisata+Alam+Kalibiru,"Budaya,Cagar Alam",Yogyakarta,4.4,20000.0,kalibiru sebenarnya nama hutan yang diolah menjadi tempat wisata alam hutan kalibiru memiliki ketinggian 450 mdpl berupa kawasan perbukitan yang subur suhu udara di tempat sejuk kalibiru dikelola pemerintah masyarakat setempat wisata alam edukasi hal yang didapatkan di sana termasuk outbond penginapan spot untuk mencari foto kekinian jalur trekking yang dijadikan lokasi camping budaya cagar alam yogyakarta
Wisata Kaliurang,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/182.%20Wisata%20Kaliurang/main/9355_ELSHINTADOTCOM_20230421_7926b7b3-33d8-40d3-a7e0-51d9b670457a%20-%20Copy.jpg,https://www.google.com/maps/search/Wisata+Kaliurang,Cagar Alam,Yogyakarta,4.4,8000.0,jogja selalu menarik untuk dikulik terlebih tempat wisatanya wisata tersedia di jogja mulai dari wisata buatan wisata alam seperti halnya taman wisata kaliurang yang memadukan unsur alam dengan taman rekreasi taman rekreasi berada di kawasan lereng gunung merapi hal aneh objek wisata sejuk menghabiskan waktu untuk berlibur di sini merupakan pilihan yang tepat cagar alam yogyakarta
